bestseller,brand,product_name,item_no,5_star,4_star,3_star,2_star,1_star,price,oz_at_price,options,sex,type,loves,reviews,dominant_color,floral,fresh ,warm,spicy|spice,earthy,woody|wood,musk|musky,vanilla,fruit|fruity,sweet,oil,rose
False,commodity,book travel spray,1699933,124,25,17,16,24,26.0,0.33,['mini size'],unisex,eau de parfum spray,4510,206,"(221, 221, 221)",0,1,0,0,1,1,0,0,0,0,0,0
False,carolina herrera,212 men,348946,68,5,2,0,1,68.0,1.7,['standard size'],men,eau de toilette spray,1685,76,"(150, 151, 153)",0,0,1,0,0,1,1,0,1,0,0,0
False,john varvatos,vintage,1030642,115,11,3,2,1,69.0,2.5,"['standard size', 'value size']",unisex,eau de toilette spray,1765,132,"(52, 35, 27)",1,0,1,1,0,1,0,0,1,0,0,0
False,chanel,bleu de chanel deodorant stick,1566793,12,2,0,0,0,25.0,2.0,,unisex,deodorant stick,1788,14,"(193, 193, 194)",0,0,0,0,0,0,0,0,0,0,0,0
True,acqua di parma,blu mediterraneo mandorlo di sicilia,1417575,35,4,1,0,1,107.0,2.5,"['standard size', 'value size']",unisex,eau de toilette spray,2288,41,"(225, 228, 230)",0,0,0,0,0,1,1,1,0,1,0,0
False,burberry,mr. burberry eau de parfum,1914829,3,0,0,0,0,99.0,3.3,['standard size'],men,eau de parfum spray,697,3,"(23, 26, 24)",0,1,1,1,0,1,0,0,0,0,0,0
False,commodity,wool,1735984,26,1,3,0,0,105.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,1662,30,"(200, 198, 196)",0,0,1,1,1,1,0,1,0,0,0,0
False,calvin klein,ck one,78659,140,30,10,4,0,64.0,3.4,['standard size'],unisex,eau de toilette spray,4583,184,"(230, 232, 217)",0,1,0,0,0,0,1,0,0,0,1,1
False,giorgio armani beauty,armani code profumo,1811652,17,2,0,0,0,90.0,2.0,['standard size'],men,eau de parfum spray,1043,19,"(58, 35, 25)",0,0,0,0,0,1,0,0,0,0,0,0
False,burberry,london for men,952184,,,,,,77.0,3.3,['standard size'],men,eau de toilette spray,1143,88,"(50, 34, 30)",0,1,0,0,0,1,0,0,0,0,0,0
False,hermès,un jardin sur le toit,1334960,57,10,2,2,1,138.0,3.3,['standard size'],unisex,eau de toilette spray,4483,72,"(234, 238, 225)",0,0,0,0,0,0,0,0,0,0,0,0
False,commodity,gold travel spray,1699974,163,33,13,6,5,26.0,0.33,['mini size'],unisex,eau de parfum spray,5259,220,"(230, 228, 227)",0,0,1,1,0,0,1,1,0,1,0,0
False,burberry,touch for men,498824,117,8,3,0,1,60.0,1.7,['standard size'],men,eau de toilette spray,1687,129,"(32, 25, 28)",0,0,0,0,0,1,1,0,0,0,0,0
False,yves saint laurent,l’homme ultime,1810712,15,2,0,1,0,80.0,2.0,['standard size'],men,eau de parfum spray,941,18,"(190, 191, 192)",0,1,0,0,0,1,0,0,0,0,1,1
False,giorgio armani beauty,mania for men,623462,55,3,0,0,1,79.0,3.4,['standard size'],men,eau de toilette spray,916,59,"(203, 191, 190)",0,0,1,0,0,1,1,0,0,0,0,0
False,jimmy choo,man,1694884,50,5,1,0,2,90.0,3.3,['standard size'],men,eau de toilette spray,2147,58,"(152, 152, 152)",0,1,1,0,0,1,0,0,0,1,0,0
False,jo malone london,orange bitters cologne,2015717,9,2,1,1,4,70.0,1.0,,unisex,,1028,17,"(238, 228, 199)",0,0,1,0,1,1,0,0,0,1,0,0
False,paco rabanne,1 million cologne,1689355,8,1,0,1,0,86.0,4.2,['standard size'],men,eau de toilette spray,645,10,"(220, 189, 122)",0,0,0,0,0,0,0,0,0,0,0,1
True,giorgio armani beauty,acqua di gio pour homme deodorant body spray,1437136,12,1,0,2,0,28.0,4.5,,unisex,,1054,15,"(221, 221, 220)",0,0,0,0,0,1,0,0,1,0,0,1
True,chanel,allure homme eau de toilette,273433,4,0,0,1,0,75.0,1.7,['standard size'],men,eau de toilette,886,5,"(242, 237, 213)",0,1,1,1,0,1,0,0,0,0,1,0
False,jack black,pit boss antiperspirant & deodorant,826859,68,12,5,6,8,18.0,2.75,,men,,2103,99,"(17, 17, 30)",0,0,0,0,0,0,0,0,0,0,0,0
False,dior,sauvage deodorant stick,1824390,3,1,0,0,0,25.0,2.6,,men,,876,4,"(30, 31, 34)",0,1,0,0,0,1,0,0,0,0,0,0
False,montblanc,legend spirit eau de toilette,1810688,21,0,0,1,0,70.0,1.7,['standard size'],men,eau de toilette spray,904,22,"(234, 234, 234)",0,1,0,0,0,1,0,0,0,0,0,0
False,bvlgari,man black cologne,1819655,3,0,0,0,0,72.0,2.0,['standard size'],men,eau de toilette spray,263,3,"(221, 221, 221)",0,1,1,0,0,1,0,0,0,0,0,1
False,dolce&gabbana,pour homme,13375,90,14,4,0,4,68.0,2.5,['standard size'],men,eau de toilette spray,1528,112,"(230, 230, 207)",0,1,0,0,0,1,0,0,0,0,0,0
False,bvlgari,aqva pour homme atlantiqve,1923739,5,0,0,0,0,91.0,3.4,,men,eau de toilette  spray,277,5,"(203, 215, 222)",0,1,0,0,0,0,0,0,1,0,0,0
True,jimmy choo,man blue,2098093,,,,,,70.0,1.7,['standard size'],men,eau de toilette spray,22,0,"(229, 232, 238)",0,0,1,0,1,1,0,0,0,0,1,0
False,dior,eau sauvage,83295,57,4,1,0,1,75.0,1.7,['standard size'],men,eau de toilette spray,1024,63,"(213, 218, 201)",0,0,0,0,0,0,0,0,1,0,0,1
False,dior,sauvage deodorant spray,1754977,7,3,0,0,0,29.0,5.0,,unisex,,957,10,"(24, 26, 31)",0,1,0,0,0,1,0,0,0,0,0,0
False,jo malone london,english oak & hazelnut cologne,2005999,20,4,2,2,5,136.0,3.4,['standard size'],unisex,spray,2642,33,"(239, 235, 215)",0,0,1,1,1,1,0,0,0,0,0,0
False,john varvatos,john varvatos,765586,,,,,,69.0,2.5,"['standard size', 'value size']",men,eau de toilette spray,1744,77,"(54, 51, 51)",0,0,0,0,0,1,0,1,1,0,0,0
False,calvin klein,eternity for men,77891,34,10,1,1,1,82.0,3.4,['standard size'],men,eau de toilette spray,1106,47,"(232, 228, 217)",0,0,0,0,0,1,0,0,0,0,0,0
False,tom ford,noir,1477371,40,3,3,2,5,122.0,1.7,['standard size'],unisex,eau de parfum spray,1880,53,"(31, 31, 31)",0,0,0,0,0,0,0,0,0,0,1,0
False,givenchy,gentlemen only,1511963,53,2,0,0,0,91.0,3.4,['standard size'],men,eau de toilette spray,2413,55,"(221, 224, 233)",0,0,0,0,0,1,0,0,0,0,0,0
True,tom ford,patchouli absolu,1658970,4,1,0,0,2,235.0,1.7,['standard size'],unisex,eau de parfum spray,777,7,"(27, 24, 26)",0,0,0,0,0,1,0,0,0,0,1,1
False,hermès,eau d’orange verte,87312,9,2,3,0,1,130.0,3.3,"['standard size', 'value size']",unisex,eau de cologne spray,1634,15,"(12, 157, 117)",0,1,0,0,0,0,0,0,1,0,0,0
False,commodity,moss,1700038,34,6,2,2,1,105.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,2113,45,"(202, 201, 198)",0,1,0,0,1,1,1,0,0,0,0,0
False,versace,dylan blue travel spray,1849215,16,1,2,0,0,28.0,0.33,,men,eau de toilette travel spray,1522,19,"(50, 46, 102)",0,0,0,0,0,1,1,0,1,0,0,0
False,commodity,rain travel spray,1699966,24,7,2,3,1,26.0,0.33,['mini size'],unisex,eau de parfum spray,3714,76,"(153, 90, 63)",1,1,0,0,0,1,1,0,0,0,0,0
False,tom ford,extreme,1247584,12,1,0,0,1,130.0,1.7,,unisex,eau de toilette spray,1007,14,"(228, 217, 159)",0,0,0,0,0,1,0,1,0,0,0,0
False,givenchy,pi,288092,96,14,0,2,4,91.0,3.3,['standard size'],men,eau de toilette spray,1790,116,"(33, 25, 20)",0,0,0,0,0,1,0,0,0,0,0,1
False,calvin klein,ck2,1821552,38,3,3,1,1,55.0,1.7,['standard size'],unisex,eau de toilette spray,2041,46,"(226, 226, 226)",0,1,1,1,0,1,0,0,0,0,0,0
False,hermès,terre d’hermes eau tres fraiche,1694306,2,0,0,1,0,90.0,2.5,"['standard size', 'value size']",men,eau de toilette spray,355,3,"(246, 241, 229)",0,0,0,0,1,1,0,0,1,0,0,0
True,tom ford,for men,1054840,60,12,3,3,1,97.0,1.7,['standard size'],men,eau de toilette spray,1147,79,"(232, 212, 128)",0,0,0,0,0,1,0,0,1,0,1,0
False,tom ford,oud wood deodorant stick,1659002,4,0,0,0,1,53.0,2.5,,men,,536,5,"(69, 64, 58)",0,0,1,0,0,1,0,1,0,0,0,1
False,dior,sauvage shower gel,1824408,3,0,0,0,0,40.0,6.8,,men,,734,3,"(80, 103, 115)",0,1,0,0,0,1,0,0,0,0,0,0
False,prada,amber pour homme intense,1334846,23,3,0,0,1,94.0,3.4,['standard size'],men,eau de parfum spray,773,27,"(188, 188, 186)",0,0,1,1,0,0,0,1,0,0,0,0
False,prada,luna rossa black,2099729,4,1,0,0,0,96.0,3.4,['standard size'],men,eau de parfum,240,5,"(17, 17, 18)",0,0,1,1,0,1,1,0,0,1,0,0
False,tom ford,tuscan leather all over body spray,1855592,4,0,0,0,0,68.0,5.0,,unisex,,640,4,"(219, 201, 180)",0,0,0,0,0,1,0,0,0,0,0,0
False,paco rabanne,1 million privé,1836782,18,4,1,0,0,96.0,3.4,['standard size'],men,eau de parfum,696,23,"(94, 37, 22)",0,0,0,0,0,0,0,0,0,0,1,0
False,commodity,mimosa,1700061,20,8,7,3,2,105.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,2236,40,"(234, 233, 232)",1,1,1,0,0,0,0,0,1,1,0,0
False,tom ford,neroli portofino acqua,1804343,27,10,5,9,18,125.0,1.7,['standard size'],unisex,eau de toilette spray,2608,69,"(12, 196, 197)",0,0,0,0,0,0,0,0,0,0,0,0
True,bvlgari,eau parfumée au thé vert,1747864,101,19,7,7,5,162.0,5.0,['standard size'],unisex,eau de cologne spray,4483,139,"(221, 229, 210)",0,1,0,0,0,0,0,0,1,0,0,0
False,jo malone london,lime basil & mandarin body & hand lotion,1946912,1,1,0,1,0,58.0,,['standard size'],unisex,,780,3,"(228, 228, 222)",0,1,0,0,0,1,0,0,1,0,1,0
True,commodity,vetiver,1898428,11,2,1,0,1,135.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,638,14,"(204, 202, 195)",1,1,0,0,1,1,0,0,0,0,1,0
False,dior,dior homme,947309,73,14,1,0,2,75.0,1.7,['standard size'],men,eau de toilette spray,1506,90,"(23, 23, 23)",0,0,0,0,0,0,0,0,0,0,0,0
False,john varvatos,artisan pure,2039311,5,2,3,0,0,69.0,2.5,['standard size'],men,eau de toilette spray,424,10,"(214, 212, 204)",0,1,1,0,0,1,0,0,1,0,0,0
False,commodity,whiskey travel spray,1699941,10,4,1,2,2,26.0,0.33,['mini size'],men,eau de parfum spray,2468,18,"(220, 220, 221)",0,0,1,1,1,1,0,0,0,1,0,0
False,kilian,"""love",2056943,12,0,0,0,0,195.0,,['mini size'],unisex,eau de parfum refillable travel sprays,799,12,"(204, 173, 145)",1,0,1,0,0,0,0,1,0,1,0,1
False,john varvatos,artisan,1154947,98,14,8,3,2,89.0,4.2,"['standard size', 'value size']",men,eau de toilette spray,1475,125,"(164, 124, 78)",1,0,0,1,0,1,0,0,0,0,0,0
True,tom ford,grey vetiver eau de parfum,1208024,37,3,1,4,1,122.0,1.7,['standard size'],men,eau de parfum spray,1912,46,"(220, 220, 214)",0,0,1,0,0,1,0,0,1,0,0,0
False,giorgio armani beauty,acqua di gio absolu,2054286,7,0,0,0,0,95.0,2.5,['standard size'],men,eau de parfum spray,488,7,"(227, 146, 76)",0,1,1,0,1,1,0,0,1,0,0,0
False,ralph lauren,polo ultra blue,2032589,2,0,0,0,0,69.0,2.5,['standard size'],men,eau de toilette spray,212,2,"(199, 210, 222)",0,1,0,0,0,0,0,0,0,0,0,0
False,commodity,nectar,2039170,30,8,1,2,3,105.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,1470,44,"(216, 215, 213)",1,1,0,0,0,0,0,0,1,1,1,0
False,clean,reserve smoked vetiver,1773456,12,1,0,1,1,95.0,3.4,,unisex,eau de parfum spray,1192,15,"(216, 216, 209)",0,0,0,0,1,1,1,0,0,0,1,0
False,atelier cologne,bergamote soleil cologne absolue,1786599,33,12,3,1,4,135.0,3.3,['standard size'],unisex,cologne absolue pure perfume spray,2328,53,"(200, 166, 44)",1,0,0,0,0,0,0,0,0,0,0,0
False,eight & bob,egypt,1917848,1,0,0,0,0,175.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,407,1,"(238, 216, 197)",0,0,1,1,0,1,0,0,0,0,0,0
False,viktor&rolf,spicebomb fresh,1625383,10,2,0,0,0,98.0,3.04,['standard size'],men,eau de toilette spray,861,12,"(192, 190, 187)",0,1,0,1,0,0,0,0,0,0,0,0
False,prada,prada amber pour homme,957936,68,13,1,3,8,70.0,1.7,['standard size'],men,eau de toilette spray,1436,93,"(214, 216, 216)",0,1,0,0,0,1,0,1,0,0,1,0
False,givenchy,givenchy gentleman,9589,14,2,1,0,0,91.0,3.3,,men,eau de toilette spray,497,17,"(242, 229, 190)",0,0,0,0,0,1,0,0,0,0,0,1
False,yves saint laurent,l’homme deodorant,987933,11,2,1,0,1,22.0,2.6,,men,,1161,15,"(96, 87, 83)",0,0,0,0,0,1,0,0,0,0,0,0
False,ralph lauren,polo double black,966572,28,10,0,0,0,68.0,2.5,['standard size'],unisex,eau de toilette spray,1221,38,"(36, 36, 38)",0,0,1,1,0,1,0,0,0,0,0,0
False,dolce&gabbana,light blue italian zest pour homme,2036739,5,1,0,0,0,68.0,2.5,['standard size'],men,eau de toilette spray,526,6,"(229, 230, 217)",0,1,0,1,0,1,1,0,1,0,0,1
True,tom ford,noir anthracite,2000164,2,1,0,0,0,122.0,1.7,['standard size'],men,eau de parfum spray,425,3,"(62, 59, 62)",0,0,1,1,0,1,0,0,0,0,0,1
False,acqua di parma,bergamotto di calabria,2044758,8,1,2,0,0,60.0,1.0,"['standard size', 'value size']",unisex,eau de toilette spray,1284,11,"(230, 236, 240)",0,0,0,0,0,1,1,0,0,0,0,0
False,acqua di parma,colonia ambra,1712819,0,1,0,0,0,305.0,6.0,,men,eau de cologne spray,214,1,"(44, 38, 35)",0,0,0,0,0,1,1,0,0,0,0,1
False,giorgio armani beauty,armani code ultimate,1467653,10,3,0,0,0,70.0,1.7,['standard size'],men,eau de toilette spray,767,13,"(197, 195, 187)",0,1,0,0,0,1,0,1,1,0,0,0
False,tom ford,noir de noir all over body spray,1855584,4,1,0,0,0,68.0,5.0,,unisex,,851,5,"(220, 202, 181)",1,0,1,0,0,1,0,1,0,0,0,1
False,bvlgari,aqva pour homme marine,1083732,77,18,1,0,1,70.0,1.7,['standard size'],men,eau de toilette spray,1253,97,"(147, 214, 214)",1,1,0,0,0,1,0,0,1,0,0,1
False,acqua di parma,blu mediterraneo fico di amalfi,1417591,13,9,2,0,0,107.0,2.5,"['standard size', 'value size']",unisex,eau de toilette spray,1366,24,"(224, 227, 230)",1,0,0,0,0,1,0,0,1,0,0,0
False,dior,dior homme sport,1912641,6,0,0,0,1,77.0,2.5,"['standard size', 'jumbo size']",men,eau de toilette spray,326,7,"(20, 17, 19)",0,0,0,1,0,1,0,0,1,0,0,0
False,john varvatos,artisan blu,1804665,12,0,0,0,0,69.0,2.5,['standard size'],men,eau de toilette spray,581,12,"(25, 37, 53)",0,0,1,0,0,1,0,0,0,0,0,0
False,ralph lauren,polo sport,150938,9,4,0,0,0,56.0,2.5,"['standard size', 'value size']",men,eau de toilette spray,634,13,"(31, 74, 200)",0,0,0,0,0,0,0,0,0,0,0,0
False,versace,eros travel spray,1649607,9,0,0,0,0,28.0,0.3,,unisex,eau de toilette spray,0,9,"(226, 225, 217)",0,1,0,0,0,1,0,1,0,0,1,0
False,commodity,bergamot travel spray,1898360,31,5,4,4,3,30.0,0.33,['mini size'],men,eau de parfum travel spray,2408,46,"(202, 198, 194)",0,1,0,0,0,1,0,0,1,0,1,0
False,yves saint laurent,"""la nuit de l’homme l'intense""",1759653,,,,,,80.0,2.0,['standard size'],men,eau de parfum spray,333,1,"(44, 40, 39)",0,0,1,1,0,1,0,1,0,0,0,0
False,givenchy,gentlemen only casual chic,1708833,6,0,0,0,0,89.0,3.3,['standard size'],unisex,eau de toilette spray,436,6,"(239, 238, 239)",0,1,0,1,0,1,0,0,0,0,1,0
False,bvlgari,aqva pour homme,817064,56,4,2,0,1,70.0,1.7,['standard size'],men,eau de toilette spray,1708,63,"(194, 218, 222)",0,0,0,1,0,0,0,0,0,0,0,0
False,commodity,orris,1898402,9,0,1,0,1,135.0,3.4,"['standard size', 'mini size']",men,eau de parfum spray,568,11,"(203, 201, 195)",1,1,1,1,0,1,0,0,0,0,0,0
False,tom ford,champaca absolute,1449099,10,0,1,0,0,235.0,1.7,['standard size'],men,eau de parfum,1727,11,"(201, 157, 70)",1,0,0,0,0,1,0,1,0,0,0,0
False,jo loves,pomelo - a fragrance paintbrush™ gel,2010890,11,4,2,1,3,55.0,0.6,['standard size'],men,,1078,21,"(229, 229, 229)",0,1,0,0,0,0,0,0,1,0,0,1
False,acqua di parma,colonia essenza,1284462,11,1,1,0,0,115.0,1.7,['standard size'],men,eau de cologne spray,497,13,"(62, 62, 62)",0,0,0,0,0,1,1,0,1,0,0,1
False,ralph lauren,polo blue eau de parfum,1819556,462,125,20,2,1,76.0,2.5,['standard size'],men,eau de parfum spray,665,610,"(41, 26, 116)",0,1,0,1,0,1,1,0,0,0,0,0
False,paco rabanne,1 million deodorant,1200799,5,0,1,0,0,28.0,2.2,,men,,744,6,"(206, 170, 101)",0,0,0,1,0,1,1,0,1,0,0,1
False,dolce&gabbana,the one grey eau de toilette,2132744,,,,,,68.0,1.6,['standard size'],men,eau de toilette spray,67,0,"(191, 197, 199)",0,0,1,0,1,1,0,0,1,0,0,0
False,narciso rodriguez,for him bleu noir,1838325,2,0,0,0,0,68.0,1.6,['standard size'],men,,325,2,"(228, 230, 233)",0,1,0,1,0,1,1,0,0,0,1,0
True,dior,dior homme cologne,1703495,13,3,1,2,1,77.0,2.5,['standard size'],men,eau de cologne spray,896,20,"(222, 220, 218)",0,0,0,0,0,0,0,0,1,1,0,0
False,tom ford,neroli portofino shower gel,1449180,2,2,4,1,2,68.0,8.5,,unisex,,885,11,"(11, 82, 89)",1,0,0,0,0,0,0,0,0,0,1,0
True,jo malone london,lime basil & mandarin body & hand wash,1946961,2,1,1,2,1,40.0,,['standard size'],men,,594,7,"(233, 231, 205)",0,1,0,0,0,1,0,0,1,0,0,0
False,dior,dior homme eau for men,1650811,51,4,1,0,0,75.0,1.7,['standard size'],men,eau de toilette spray,2432,56,"(28, 30, 33)",0,1,0,1,0,1,0,0,1,0,0,0
False,hermès,terre d’hermès after-shave balm,1445071,3,0,0,0,0,75.0,3.3,,men,,267,3,"(235, 234, 230)",0,0,0,0,0,1,0,0,1,0,0,0
True,ralph lauren,polo blue sport,1519529,2,2,0,0,0,85.0,4.2,,men,eau de toilette spray,317,4,"(230, 228, 223)",0,0,0,0,0,1,1,0,0,0,0,0
False,dolce&gabbana,the one for men deodorant,1127588,4,1,0,1,0,29.0,2.4,,men,,412,6,"(230, 229, 229)",0,0,0,1,0,1,0,0,1,0,0,0
False,kilian,moonlight in heaven,2056919,1,0,1,0,0,295.0,1.7,"['standard size', 'mini size']",men,eau de parfum spray,452,2,"(30, 30, 35)",1,1,1,1,0,0,0,0,1,0,0,0
False,chanel,platinum égoïste deodorant stick,860312,5,1,0,0,0,25.0,2.0,,men,deodorant stick,1132,6,"(17, 17, 17)",0,0,0,0,0,0,0,0,0,0,0,0
False,versace,versace man eau fraîche travel spray,1649631,11,1,1,0,0,28.0,0.3,,unisex,eau de toilette spray,1108,13,"(223, 223, 218)",0,0,1,1,0,1,1,0,1,0,0,1
True,yves saint laurent,l’homme parfum intense,1569490,46,10,2,2,2,106.0,3.3,['standard size'],men,eau de parfum spray,1575,62,"(171, 121, 77)",0,0,0,0,0,1,0,0,0,0,0,0
False,michael kors,extreme blue,1733740,7,0,0,0,0,54.0,1.4,['standard size'],men,eau de toilette spray,543,7,"(221, 230, 231)",0,0,0,0,0,0,1,0,0,0,0,0
False,commodity,nectar travel spray,2039188,14,4,3,3,1,26.0,0.33,,men,eau de parfum spray,1447,25,"(234, 235, 235)",1,1,0,0,0,0,0,0,1,1,1,0
False,atelier cologne,mistral patchouli cologne absolue pure perfume,1499201,12,3,1,1,1,150.0,3.3,['standard size'],unisex,cologne absolue pure perfume  spray,784,18,"(234, 235, 226)",0,1,1,0,0,0,0,0,1,0,0,0
False,givenchy,gentlemen only absolute,1863653,16,0,0,0,0,100.0,3.3,['standard size'],men,eau de parfum spray,506,16,"(41, 42, 42)",0,0,1,1,0,1,0,1,0,0,0,0
False,john varvatos,jv x nj  john varvatos  nick jonas,2101921,,,,,,94.0,4.2,['standard size'],men,eau de toilette,14,0,"(36, 38, 38)",0,0,0,0,1,1,0,0,0,0,0,0
False,tom ford,grey vetiver eau de toilette,1675768,,,,,,97.0,1.7,['standard size'],men,eau de toilette  spray,974,9,"(229, 228, 225)",0,0,1,0,0,1,1,0,0,0,0,0
False,carolina herrera,212 sexy men,1110352,29,14,1,0,4,88.0,3.4,['standard size'],men,eau de toilette spray,525,48,"(101, 58, 55)",0,1,0,1,0,1,1,1,0,0,0,0
False,commodity,moss travel spray,1699958,34,6,2,2,1,26.0,0.33,['mini size'],men,eau de parfum spray,2472,77,"(220, 220, 220)",0,1,0,0,1,1,1,0,0,0,0,0
True,giorgio armani beauty,acqua di gio pour homme after shave lotion,397307,3,1,0,0,0,51.0,3.4,,men,,631,4,"(225, 225, 214)",0,0,0,0,0,1,0,0,1,0,0,1
False,chanel,allure homme sport cologne,1001130,,,,,,128.0,5.0,,men,cologne spray,454,2,"(242, 237, 223)",0,1,0,1,0,0,1,0,1,0,0,0
False,john varvatos,john varvatos oud,1764570,3,0,0,0,0,160.0,4.2,,men,eau de parfum spray,300,3,"(34, 29, 25)",0,0,0,0,0,1,0,0,0,1,1,1
True,commodity,mimosa travel spray,1699982,11,9,6,0,1,26.0,0.33,['mini size'],men,eau de parfum spray,2444,27,"(238, 236, 235)",1,1,1,0,0,0,0,0,1,1,0,0
False,ralph lauren,polo supreme oud,1736495,7,1,1,0,0,125.0,4.2,['standard size'],men,eau de parfum spray,422,9,"(189, 178, 159)",0,0,0,1,0,1,0,0,0,0,0,0
False,narciso rodriguez,for him bleu noir,1838325,,,,,,68.0,1.6,,men,,138,0,"(228, 230, 233)",0,1,0,1,0,1,1,0,0,0,1,0
False,acqua di parma,mirto di panarea,2044741,12,5,0,1,0,60.0,1.0,"['standard size', 'value size']",men,eau de toilette spray,1380,18,"(234, 237, 242)",0,0,0,0,0,1,0,0,0,0,0,1
False,chanel,bleu de chanel eau de toilette refillable travel spray,1456169,5,0,0,0,0,80.0,,,men,eau de toilette spray,660,5,"(195, 196, 200)",0,0,0,0,0,1,0,0,0,0,0,0
False,gucci,guilty intense pour homme,1370758,32,4,3,1,0,102.0,3.0,['standard size'],men,eau de toilette spray,979,40,"(29, 29, 29)",1,0,0,0,1,1,0,0,0,0,0,0
False,tom ford,neroli portofino bath soap,1449206,12,1,3,1,2,38.0,5.2,,men,,1718,19,"(241, 224, 196)",1,0,0,0,0,0,0,0,0,0,1,0
False,kenzo,homme woody,1381615,5,0,0,0,0,61.0,1.7,['standard size'],men,eau de toilette spray,344,5,"(79, 66, 58)",0,1,0,0,0,1,0,0,0,0,0,1
False,giorgio armani beauty,essenza,1514009,12,2,0,0,0,80.0,1.3,['standard size'],men,eau de parfum spray,621,14,"(239, 240, 237)",0,1,0,0,0,0,0,0,0,0,0,0
False,tom ford,tobacco vanille all over body spray,1855600,9,1,1,2,1,68.0,5.0,,men,,2217,14,"(220, 202, 181)",0,0,1,1,0,1,0,1,1,1,0,0
False,commodity,leather,1898394,3,2,1,0,1,135.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,322,7,"(195, 189, 175)",0,0,1,1,0,1,0,0,0,0,0,0
False,commodity,tea,1700079,9,0,2,2,6,105.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,1330,19,"(220, 219, 215)",0,0,1,0,1,1,0,0,0,0,0,0
False,montblanc,legend travel spray,1763416,5,0,0,0,0,35.0,0.5,,men,eau de toilette travel spray,696,5,"(16, 16, 16)",1,1,0,0,0,1,0,0,0,0,1,1
False,ralph lauren,polo black deodorant body spray,1359322,7,0,0,0,0,23.0,6.0,,men,,466,7,"(28, 28, 28)",0,0,0,0,0,0,0,0,0,0,0,0
True,hermès,terre d’hermès deodorant stick,915470,4,0,0,0,1,40.0,2.5,,unisex,,482,5,"(62, 50, 47)",0,0,0,0,0,1,0,0,1,0,0,0
False,paco rabanne,invictus aqua,2038370,3,1,1,0,0,88.0,3.4,,men,,212,5,"(198, 212, 213)",0,1,0,0,0,1,0,0,1,0,0,0
True,commodity,gin,1700004,4,3,3,2,1,105.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,764,13,"(199, 199, 199)",0,1,0,0,0,1,0,0,1,0,0,0
False,burberry,mr. burberry eau de toilette,1810696,32,2,0,1,0,71.0,1.6,['standard size'],unisex,eau de toilette spray,1661,35,"(34, 34, 34)",0,0,0,0,1,1,0,0,1,0,0,0
False,burberry,mr. burberry deodorant stick,1803923,4,0,0,0,0,23.0,2.5,,unisex,,364,4,"(34, 34, 34)",0,0,0,0,1,1,0,0,1,0,0,0
False,john varvatos,dark rebel,1756030,16,1,2,1,3,89.0,4.2,['standard size'],men,eau de toilette spray,730,23,"(29, 29, 29)",0,0,0,0,0,1,0,1,0,1,0,0
False,acqua di parma,colonia ebano eau de cologne concentré,1915396,0,1,0,0,0,245.0,3.4,['standard size'],men,eau de cologne spray,68,1,"(71, 51, 49)",0,1,1,1,1,1,0,0,0,0,1,0
False,versace,pour homme travel spray,1649615,6,3,0,1,0,28.0,0.3,,men,eau de toilette spray,1509,10,"(198, 209, 221)",0,0,0,0,0,1,1,0,0,0,0,0
False,calvin klein,obsessed for him,2014991,1,0,0,0,0,66.0,2.5,"['standard size', 'mini size']",men,eau de toilette spray,202,1,"(226, 226, 226)",0,1,1,1,0,0,0,1,0,0,0,0
False,acqua di parma,colonia intensa,1059500,11,4,1,1,3,110.0,1.7,['standard size'],men,eau de cologne spray,404,20,"(209, 200, 188)",0,0,0,1,0,1,1,0,0,0,0,0
False,acqua di parma,colonia leather,1629369,3,0,0,0,1,245.0,3.4,,men,eau de cologne spray,207,4,"(71, 57, 55)",0,1,0,0,0,1,0,0,0,0,0,1
False,eight & bob,cap d’antibes,1917830,,,,,,175.0,3.4,"['standard size', 'mini size']",unisex,eau de parfum spray,140,0,"(24, 52, 108)",0,0,0,0,1,1,0,0,0,0,0,0
False,acqua di parma,colonia deodorant,967224,2,1,0,1,1,46.0,2.7,,unisex,,296,5,"(239, 185, 37)",0,0,0,0,0,1,0,0,1,1,0,1
False,chanel,bleu de chanel after shave lotion,1284736,2,0,0,1,1,60.0,3.4,,men,after shave lotion,429,4,"(250, 247, 238)",0,0,0,0,0,1,0,0,0,0,0,0
False,montblanc,legend night,2037299,4,0,0,0,0,75.0,1.7,['standard size'],men,eau de parfum spray,304,4,"(72, 49, 46)",0,0,1,1,0,1,0,1,0,0,0,0
True,hermès,un jardin en mediterranée,1018209,28,7,6,3,1,100.0,1.6,['standard size'],men,eau de toilette spray,2673,45,"(226, 228, 218)",0,0,0,0,0,0,0,0,0,0,0,0
False,rag & bone,oud eau de parfum,2011013,0,0,0,1,0,150.0,1.7,,unisex,,148,1,"(230, 224, 218)",0,0,1,1,0,1,0,0,0,0,0,0
